Date,Batch Locations,Gravity,pH,Temperature,ABV,Planned Start Date,Product,Batch,Original Gravity,OG Date
05/20/2024 ,,9.7000,0.0000,0.0000,0.00,05/02/2024 08:00 AM,Logger Road Lager,LRL 24059.1,9.70,05/02/2024 12:00 PM
05/17/2024 ,,1.6500,4.3900,0.0000,0.0426,05/08/2024 08:00 AM,Baxter Blueberry,BLU 24062,9.53,05/08/2024 12:00 PM
05/17/2024 ,,1.8400,0.0000,0.0000,0.0482,05/02/2024 08:00 AM,Cadence,CAD 24060 (SAS Base).1,10.00,05/02/2024 12:00 PM
05/17/2024 ,,10.0000,0.0000,0.0000,0.00,05/02/2024 08:00 AM,Cadence,CAD 24060 (SAS Base).1,10.00,05/02/2024 12:00 PM
05/17/2024 ,,10.0000,5.1900,65.2000,0.0028,05/16/2024 08:00 AM,Sea Shandy (7),SEA 24065,10.50,05/16/2024 12:00 PM
05/17/2024 ,,8.7000,4.6300,57.9000,0.0132,05/15/2024 08:00 AM,Staycationland,STAY 24064,11.14,05/15/2024 12:00 PM
05/17/2024 ,,3.8000,4.6800,67.6000,0.0572,05/13/2024 08:00 AM,Stowaway IPA 2.0,IPA 24063,14.41,05/13/2024 12:00 PM
05/16/2024 ,,10.5000,0.0000,0.0000,0.00,05/16/2024 08:00 AM,Sea Shandy (7),SEA 24065,10.50,05/16/2024 12:00 PM
05/16/2024 ,,4.6000,4.5900,69.7000,0.0531,05/13/2024 08:00 AM,Stowaway IPA 2.0,IPA 24063,14.41,05/13/2024 12:00 PM
05/16/2024 ,,2.2000,4.3700,67.5000,0.0397,05/08/2024 08:00 AM,Baxter Blueberry,BLU 24062,9.53,05/08/2024 12:00 PM
05/15/2024 ,,3.6600,0.0000,0.0000,0.0538,04/26/2024 08:00 AM,Tropical Sour,TROP SOUR 24055.1,13.20,04/26/2024 12:00 PM
05/15/2024 ,,13.2000,0.0000,0.0000,0.00,04/26/2024 08:00 AM,Tropical Sour,TROP SOUR 24055.1,13.20,04/26/2024 12:00 PM
05/15/2024 ,,2.2000,4.3300,68.5000,0.0397,05/08/2024 08:00 AM,Baxter Blueberry,BLU 24062,9.53,05/08/2024 12:00 PM
05/15/2024 ,,8.2000,4.6100,70.3000,0.0341,05/13/2024 08:00 AM,Stowaway IPA 2.0,IPA 24063,14.41,05/13/2024 12:00 PM
05/14/2024 ,,2.4300,0.0000,0.0000,0.069,04/23/2024 08:00 AM,Stowaway IPA 2.0,IPA 24054.3,14.87,04/23/2024 12:00 PM
05/14/2024 ,,14.8700,0.0000,0.0000,0.00,04/23/2024 08:00 AM,Stowaway IPA 2.0,IPA 24054.3,14.87,04/23/2024 12:00 PM
05/14/2024 ,,2.4300,0.0000,0.0000,0.069,04/23/2024 08:00 AM,Stowaway IPA 2.0,IPA 24054.2,14.87,04/23/2024 12:00 PM
05/14/2024 ,,14.8700,0.0000,0.0000,0.00,04/23/2024 08:00 AM,Stowaway IPA 2.0,IPA 24054.2,14.87,04/23/2024 12:00 PM
05/14/2024 ,,14.8700,0.0000,0.0000,0.00,04/23/2024 08:00 AM,Stowaway IPA 2.0,IPA 24054.1,14.87,04/23/2024 12:00 PM
05/14/2024 ,,2.4300,0.0000,0.0000,0.069,04/23/2024 08:00 AM,Stowaway IPA 2.0,IPA 24054.1,14.87,04/23/2024 12:00 PM
05/14/2024 ,,2.9600,4.6700,67.3000,0.0641,05/06/2024 08:00 AM,Stowaway IPA 2.0,IPA 24061,14.85,05/06/2024 12:00 PM
05/14/2024 ,,2.2000,4.3400,66.7000,0.0397,05/08/2024 08:00 AM,Baxter Blueberry,BLU 24062,9.53,05/08/2024 12:00 PM
05/14/2024 ,,3.7000,4.7000,66.4000,0.0603,05/06/2024 08:00 AM,Stowaway IPA 2.0,IPA 24061,14.85,05/06/2024 12:00 PM
05/13/2024 ,,2.0000,4.3300,67.5000,0.0397,05/08/2024 08:00 AM,Baxter Blueberry,BLU 24062,9.53,05/08/2024 12:00 PM
05/13/2024 ,,3.7000,4.6500,67.1000,0.0603,05/06/2024 08:00 AM,Stowaway IPA 2.0,IPA 24061,14.85,05/06/2024 12:00 PM
05/10/2024 ,,4.6600,0.0000,0.0000,0.0532,04/26/2024 08:00 AM,Lemonade Sour (7),LEM 24056.1,14.60,04/26/2024 12:00 PM
05/10/2024 ,,14.6000,0.0000,0.0000,0.00,04/26/2024 08:00 AM,Lemonade Sour (7),LEM 24056.1,14.60,04/26/2024 12:00 PM
05/10/2024 ,,2.4500,0.0000,0.0000,0.0383,05/02/2024 08:00 AM,Logger Road Lager,LRL 24059,9.70,05/02/2024 12:00 PM
05/09/2024 ,,1.8400,4.3600,0.0000,0.0855,05/02/2024 08:00 AM,Cadence,CAD 24060 (SAS Base),10.00,05/02/2024 12:00 PM
05/09/2024 ,,1.8300,4.3300,0.0000,0.0855,05/02/2024 08:00 AM,Cadence,CAD 24060 (SAS Base),10.00,05/02/2024 12:00 PM
05/10/2024 ,,3.0000,4.4100,61.3000,0.0355,05/02/2024 08:00 AM,Logger Road Lager,LRL 24059,9.70,05/02/2024 12:00 PM
05/10/2024 ,,9.1000,5.0800,68.0000,0.0024,05/08/2024 08:00 AM,Baxter Blueberry,BLU 24062,9.53,05/08/2024 12:00 PM
05/10/2024 ,,3.9000,4.6800,66.4000,0.0592,05/06/2024 08:00 AM,Stowaway IPA 2.0,IPA 24061,14.85,05/06/2024 12:00 PM
05/09/2024 ,,2.3000,4.3100,65.9000,0.0406,05/02/2024 08:00 AM,Cadence,CAD 24060 (SAS Base),10.00,05/02/2024 12:00 PM
05/09/2024 ,,2.3000,4.3100,63.9000,0.0831,05/02/2024 08:00 AM,Cadence,CAD 24060 (SAS Base),10.00,05/02/2024 12:00 PM
05/09/2024 ,,3.1000,4.3700,57.5000,0.035,05/02/2024 08:00 AM,Logger Road Lager,LRL 24059,9.70,05/02/2024 12:00 PM
05/09/2024 ,,5.4000,4.5600,65.0000,0.0514,05/06/2024 08:00 AM,Stowaway IPA 2.0,IPA 24061,14.85,05/06/2024 12:00 PM
05/08/2024 ,,3.0500,0.0000,0.0000,0.0598,04/16/2024 08:00 AM,Coastal Haze,COHZ 24051.2,13.98,04/16/2024 12:00 PM
05/08/2024 ,,13.9800,0.0000,0.0000,0.00,04/16/2024 08:00 AM,Coastal Haze,COHZ 24051.2,13.98,04/16/2024 12:00 PM
05/08/2024 ,,3.0500,0.0000,0.0000,0.0598,04/16/2024 08:00 AM,Coastal Haze,COHZ 24051.1,13.98,04/16/2024 12:00 PM
05/08/2024 ,,13.9800,0.0000,0.0000,0.00,04/16/2024 08:00 AM,Coastal Haze,COHZ 24051.1,13.98,04/16/2024 12:00 PM
05/08/2024 ,,2.9000,4.5700,0.0000,0.0604,04/29/2024 08:00 AM,Coastal Haze,COHZ 24057,14.03,04/29/2024 12:00 PM
05/08/2024 ,,-1.2000,4.3200,0.0000,0.052,05/01/2024 08:00 AM,BBC Seltzer Base,BBC Seltz 24058 (SAS Blueberry Lemonade) ,8.25,05/01/2024 12:00 PM
05/08/2024 ,,2.3000,4.3000,66.6000,0.0406,05/02/2024 08:00 AM,Cadence,CAD 24060 (SAS Base),10.00,05/02/2024 12:00 PM
05/08/2024 ,,2.3000,4.2600,66.1000,0.0831,05/02/2024 08:00 AM,Cadence,CAD 24060 (SAS Base),10.00,05/02/2024 12:00 PM
05/08/2024 ,,-1.8000,4.2900,67.7000,0.052,05/01/2024 08:00 AM,BBC Seltzer Base,BBC Seltz 24058 (SAS Blueberry Lemonade) ,8.25,05/01/2024 12:00 PM
05/08/2024 ,,3.2000,4.3700,58.8000,0.0345,05/02/2024 08:00 AM,Logger Road Lager,LRL 24059,9.70,05/02/2024 12:00 PM
05/08/2024 ,,11.2000,4.6800,66.1000,0.0203,05/06/2024 08:00 AM,Stowaway IPA 2.0,IPA 24061,14.85,05/06/2024 12:00 PM
05/07/2024 ,,2.3000,4.2700,68.6000,0.0406,05/02/2024 08:00 AM,Cadence,CAD 24060 (SAS Base),10.00,05/02/2024 12:00 PM
05/07/2024 ,,2.3000,4.2500,67.5000,0.0831,05/02/2024 08:00 AM,Cadence,CAD 24060 (SAS Base),10.00,05/02/2024 12:00 PM
05/07/2024 ,,-1.8000,4.2500,69.7000,0.052,05/01/2024 08:00 AM,BBC Seltzer Base,BBC Seltz 24058 (SAS Blueberry Lemonade) ,8.25,05/01/2024 12:00 PM
05/07/2024 ,,3.5000,4.2500,58.4000,0.0329,05/02/2024 08:00 AM,Logger Road Lager,LRL 24059,9.70,05/02/2024 12:00 PM
05/07/2024 ,,3.4000,4.4600,69.7000,0.0578,04/29/2024 08:00 AM,Coastal Haze,COHZ 24057,14.03,04/29/2024 12:00 PM
05/07/2024 ,,2.5500,0.0000,0.0000,0.0658,04/18/2024 08:00 AM,Stowaway IPA 2.0,IPA 24053.3,14.81,04/18/2024 12:00 PM
05/07/2024 ,,14.8100,0.0000,0.0000,0.00,04/18/2024 08:00 AM,Stowaway IPA 2.0,IPA 24053.3,14.81,04/18/2024 12:00 PM
05/06/2024 ,,4.6600,3.3300,0.0000,0.0538,04/24/2024 08:00 AM,Lemonade Sour (7),LEM 24056,14.60,04/24/2024 12:00 PM
05/06/2024 ,,3.6600,3.4000,0.0000,0.0512,04/24/2024 08:00 AM,Tropical Sour,TROP SOUR 24055,13.20,04/24/2024 12:00 PM
05/06/2024 ,,2.5500,0.0000,0.0000,0.0658,04/18/2024 08:00 AM,Stowaway IPA 2.0,IPA 24053.2,14.81,04/18/2024 12:00 PM
05/06/2024 ,,14.8100,0.0000,0.0000,0.00,04/18/2024 08:00 AM,Stowaway IPA 2.0,IPA 24053.2,14.81,04/18/2024 12:00 PM
05/06/2024 ,,2.5500,0.0000,0.0000,0.0658,04/18/2024 08:00 AM,Stowaway IPA 2.0,IPA 24053.1,14.81,04/18/2024 12:00 PM
05/06/2024 ,,14.8100,0.0000,0.0000,0.00,04/18/2024 08:00 AM,Stowaway IPA 2.0,IPA 24053.1,14.81,04/18/2024 12:00 PM
05/06/2024 ,,2.5000,4.1900,66.3000,0.0396,05/02/2024 08:00 AM,Cadence,CAD 24060 (SAS Base),10.00,05/02/2024 12:00 PM
05/06/2024 ,,2.5000,4.1800,66.9000,0.082,05/02/2024 08:00 AM,Cadence,CAD 24060 (SAS Base),10.00,05/02/2024 12:00 PM
05/06/2024 ,,-1.8000,4.2000,67.0000,0.052,05/01/2024 08:00 AM,BBC Seltzer Base,BBC Seltz 24058 (SAS Blueberry Lemonade) ,8.25,05/01/2024 12:00 PM
05/06/2024 ,,5.2000,4.3500,56.4000,0.024,05/02/2024 08:00 AM,Logger Road Lager,LRL 24059,9.70,05/02/2024 12:00 PM
05/06/2024 ,,3.3000,4.3800,69.1000,0.0578,04/29/2024 08:00 AM,Coastal Haze,COHZ 24057,14.03,04/29/2024 12:00 PM
05/03/2024 ,,5.2000,3.1800,68.7000,0.051,04/24/2024 08:00 AM,Lemonade Sour (7),LEM 24056,14.60,04/24/2024 12:00 PM
05/03/2024 ,,9.9000,5.2700,69.0000,0.0406,05/02/2024 08:00 AM,Cadence,CAD 24060 (SAS Base),10.00,05/02/2024 12:00 PM
05/03/2024 ,,9.9000,5.2500,66.0000,0.0005,05/02/2024 08:00 AM,Cadence,CAD 24060 (SAS Base),10.00,05/02/2024 12:00 PM
05/03/2024 ,,4.2000,3.2500,65.4000,0.0483,04/24/2024 08:00 AM,Tropical Sour,TROP SOUR 24055,13.20,04/24/2024 12:00 PM
05/03/2024 ,,4.4000,4.7600,69.9000,0.0203,05/01/2024 08:00 AM,BBC Seltzer Base,BBC Seltz 24058 (SAS Blueberry Lemonade) ,8.25,05/01/2024 12:00 PM
05/03/2024 ,,9.2000,4.9300,59.9000,0.0028,05/02/2024 08:00 AM,Logger Road Lager,LRL 24059,9.70,05/02/2024 12:00 PM
05/03/2024 ,,3.5000,4.2500,68.9000,0.0567,04/29/2024 08:00 AM,Coastal Haze,COHZ 24057,14.03,04/29/2024 12:00 PM
05/02/2024 ,,5.2000,3.1500,67.5000,0.051,04/24/2024 08:00 AM,Lemonade Sour (7),LEM 24056,14.60,04/24/2024 12:00 PM
05/02/2024 ,,7.2000,6.2500,73.2000,0.0056,05/01/2024 08:00 AM,BBC Seltzer Base,BBC Seltz 24058 (SAS Blueberry Lemonade) ,8.25,05/01/2024 12:00 PM
05/02/2024 ,,4.2000,3.2500,66.9000,0.0483,04/24/2024 08:00 AM,Tropical Sour,TROP SOUR 24055,13.20,04/24/2024 12:00 PM
05/02/2024 ,,4.0000,4.2400,70.2000,0.0541,04/29/2024 08:00 AM,Coastal Haze,COHZ 24057,14.03,04/29/2024 12:00 PM
05/01/2024 ,,5.3000,3.1600,68.2000,0.0504,04/24/2024 08:00 AM,Lemonade Sour (7),LEM 24056,14.60,04/24/2024 12:00 PM
05/01/2024 ,,4.7000,3.2100,64.1000,0.0457,04/24/2024 08:00 AM,Tropical Sour,TROP SOUR 24055,13.20,04/24/2024 12:00 PM
05/01/2024 ,,8.6000,4.2400,70.0000,0.0297,04/29/2024 08:00 AM,Coastal Haze,COHZ 24057,14.03,04/29/2024 12:00 PM
04/30/2024 ,,2.4300,4.7600,0.0000,0.0857,04/22/2024 08:00 AM,Stowaway IPA 2.0,IPA 24054,14.87,04/22/2024 12:00 PM
04/30/2024 ,,1.9300,0.0000,0.0000,0.0492,04/16/2024 08:00 AM,Baxter Pale Ale,BPA 24052.1,10.85,04/16/2024 12:00 PM
04/30/2024 ,,10.8500,0.0000,0.0000,0.00,04/16/2024 08:00 AM,Baxter Pale Ale,BPA 24052.1,10.85,04/16/2024 12:00 PM
04/30/2024 ,,5.6000,3.4500,67.6000,0.0489,04/24/2024 08:00 AM,Lemonade Sour (7),LEM 24056,14.60,04/24/2024 12:00 PM
04/30/2024 ,,4.8000,3.2700,66.2000,0.0452,04/24/2024 08:00 AM,Tropical Sour,TROP SOUR 24055,13.20,04/24/2024 12:00 PM
04/30/2024 ,,3.3000,4.4600,66.4000,0.0794,04/22/2024 08:00 AM,Stowaway IPA 2.0,IPA 24054,14.87,04/22/2024 12:00 PM
04/29/2024 ,,3.5900,0.0000,0.0000,0.054,04/05/2024 08:00 AM,Lime Lagerita,LIL (Lagerita) 24046.1,13.60,04/05/2024 12:00 PM
04/29/2024 ,,13.6000,0.0000,0.0000,0.00,04/05/2024 08:00 AM,Lime Lagerita,LIL (Lagerita) 24046.1,13.60,04/05/2024 12:00 PM
04/29/2024 ,,6.8000,3.3600,67.0000,0.0426,04/24/2024 08:00 AM,Lemonade Sour (7),LEM 24056,14.60,04/24/2024 12:00 PM
04/25/2024 ,,2.5500,4.9200,0.0000,0.066,04/17/2024 08:00 AM,Stowaway IPA 2.0,IPA 24053,14.81,04/17/2024 12:00 PM
04/29/2024 ,,6.5000,3.1700,66.0000,0.0363,04/24/2024 08:00 AM,Tropical Sour,TROP SOUR 24055,13.20,04/24/2024 12:00 PM
04/26/2024 ,,14.6000,0.0000,0.0000,0.00,04/24/2024 08:00 AM,Lemonade Sour (7),LEM 24056,14.60,04/24/2024 12:00 PM
04/26/2024 ,,0.0000,4.5200,68.0000,0.0794,04/22/2024 08:00 AM,Stowaway IPA 2.0,IPA 24054,14.87,04/22/2024 12:00 PM
04/26/2024 ,,2.7800,0.0000,0.0000,0.0456,04/10/2024 08:00 AM,Baxter Blueberry,BLU 24048.1,9.75,04/10/2024 12:00 PM
04/26/2024 ,,9.7500,0.0000,0.0000,0.00,04/10/2024 08:00 AM,Baxter Blueberry,BLU 24048.1,9.75,04/10/2024 12:00 PM
04/25/2024 ,,4.1000,4.4200,68.0000,0.0583,04/22/2024 08:00 AM,Stowaway IPA 2.0,IPA 24054,14.87,04/22/2024 12:00 PM
04/25/2024 ,,2.9100,0.0000,0.0000,0.0672,04/09/2024 08:00 AM,Stowaway IPA 2.0,IPA 24047.3,14.83,04/09/2024 12:00 PM
04/25/2024 ,,14.8300,0.0000,0.0000,0.00,04/09/2024 08:00 AM,Stowaway IPA 2.0,IPA 24047.3,14.83,04/09/2024 12:00 PM
04/25/2024 ,,2.9100,0.0000,0.0000,0.0672,04/09/2024 08:00 AM,Stowaway IPA 2.0,IPA 24047.2,14.83,04/09/2024 12:00 PM
04/25/2024 ,,14.8300,0.0000,0.0000,0.00,04/09/2024 08:00 AM,Stowaway IPA 2.0,IPA 24047.2,14.83,04/09/2024 12:00 PM
04/24/2024 ,,2.9100,0.0000,0.0000,0.0672,04/09/2024 08:00 AM,Stowaway IPA 2.0,IPA 24047.1,14.83,04/09/2024 12:00 PM
04/24/2024 ,,14.8300,0.0000,0.0000,0.00,04/09/2024 08:00 AM,Stowaway IPA 2.0,IPA 24047.1,14.83,04/09/2024 12:00 PM
04/24/2024 ,,2.9300,0.0000,0.0000,0.0592,04/02/2024 08:00 AM,Coastal Haze,COHZ 24044.3,13.81,04/02/2024 12:00 PM
04/24/2024 ,,13.8100,0.0000,0.0000,0.00,04/02/2024 08:00 AM,Coastal Haze,COHZ 24044.3,13.81,04/02/2024 12:00 PM
04/24/2024 ,,3.0500,4.4000,0.0000,0.0599,04/15/2024 08:00 AM,Coastal Haze,COHZ 24051,13.98,04/15/2024 12:00 PM
04/24/2024 ,,1.9300,4.4000,0.0000,0.0473,04/16/2024 08:00 AM,Baxter Pale Ale,BPA 24052,10.85,04/16/2024 12:00 PM
04/24/2024 ,,3.4000,4.6600,68.0000,0.0616,04/17/2024 08:00 AM,Stowaway IPA 2.0,IPA 24053,14.81,04/17/2024 12:00 PM
04/24/2024 ,,11.3000,4.5700,67.0000,0.0199,04/22/2024 08:00 AM,Stowaway IPA 2.0,IPA 24054,14.87,04/22/2024 12:00 PM
04/23/2024 ,,3.5000,4.8000,68.0000,0.061,04/17/2024 08:00 AM,Stowaway IPA 2.0,IPA 24053,14.81,04/17/2024 12:00 PM
04/23/2024 ,,2.9300,0.0000,0.0000,0.0592,04/02/2024 08:00 AM,Coastal Haze,COHZ 24044.2,13.81,04/02/2024 12:00 PM
04/23/2024 ,,13.8100,0.0000,0.0000,0.00,04/02/2024 08:00 AM,Coastal Haze,COHZ 24044.2,13.81,04/02/2024 12:00 PM
04/22/2024 ,,2.9300,0.0000,0.0000,0.0592,04/02/2024 08:00 AM,Coastal Haze,COHZ 24044.1,13.81,04/02/2024 12:00 PM
04/22/2024 ,,13.8100,0.0000,0.0000,0.00,04/02/2024 08:00 AM,Coastal Haze,COHZ 24044.1,13.81,04/02/2024 12:00 PM
04/22/2024 ,,2.5000,4.4000,68.0000,0.0443,04/16/2024 08:00 AM,Baxter Pale Ale,BPA 24052,10.85,04/16/2024 12:00 PM
04/22/2024 ,BT982,3.8300,0.0000,0.0000,0.0028,04/11/2024 08:00 AM,NA IPA,NA Trial 24050.1,4.40,04/11/2024 12:00 PM
04/22/2024 ,BT982,4.4000,0.0000,0.0000,0.00,04/11/2024 08:00 AM,NA IPA,NA Trial 24050.1,4.40,04/11/2024 12:00 PM
04/22/2024 ,,3.5000,4.6100,69.0000,0.061,04/17/2024 08:00 AM,Stowaway IPA 2.0,IPA 24053,14.81,04/17/2024 12:00 PM
04/22/2024 ,,3.6000,4.3000,67.0000,0.057,04/15/2024 08:00 AM,Coastal Haze,COHZ 24051,13.98,04/15/2024 12:00 PM
04/22/2024 ,BT983,2.8600,4.3000,0.0000,0.0448,04/11/2024 08:00 AM,Sea Shandy (7),SEA 24049,11.20,04/11/2024 12:00 PM
04/19/2024 ,,1.9000,0.0000,0.0000,0.0494,04/03/2024 08:00 AM,Baxter Pale Ale,BPA 24045.1,11.30,04/03/2024 12:00 PM
04/19/2024 ,,11.3000,0.0000,0.0000,0.00,04/03/2024 08:00 AM,Baxter Pale Ale,BPA 24045.1,11.30,04/03/2024 12:00 PM
04/19/2024 ,,3.4000,0.0000,0.0000,0.0451,03/27/2024 08:00 AM,Backyard Boogie,BOO 24042.1,11.85,03/27/2024 12:00 PM
04/19/2024 ,,11.8500,0.0000,0.0000,0.00,03/27/2024 08:00 AM,Backyard Boogie,BOO 24042.1,11.85,03/27/2024 12:00 PM
04/19/2024 ,,2.6000,4.2400,68.0000,0.0439,04/16/2024 08:00 AM,Baxter Pale Ale,BPA 24052,10.85,04/16/2024 12:00 PM
04/19/2024 ,,10.9000,4.4700,69.0000,0.0216,04/17/2024 08:00 AM,Stowaway IPA 2.0,IPA 24053,14.81,04/17/2024 12:00 PM
04/19/2024 ,,3.4000,4.1000,70.0000,0.057,04/15/2024 08:00 AM,Coastal Haze,COHZ 24051,13.98,04/15/2024 12:00 PM
04/16/2024 ,,2.9100,4.6600,0.0000,0.0693,04/08/2024 08:00 AM,Stowaway IPA 2.0,IPA 24047,14.83,04/08/2024 12:00 PM
04/18/2024 ,,4.6000,4.2100,0.0000,0.0334,04/16/2024 08:00 AM,Baxter Pale Ale,BPA 24052,10.85,04/16/2024 12:00 PM
04/18/2024 ,,4.0000,4.1400,0.0000,0.0538,04/15/2024 08:00 AM,Coastal Haze,COHZ 24051,13.98,04/15/2024 12:00 PM
04/17/2024 ,,3.8300,0.0000,0.0000,0.0054,04/11/2024 08:00 AM,NA IPA,NA Trial 24050,4.40,04/11/2024 12:00 PM
04/18/2024 ,,2.7800,3.9800,65.0000,0.0383,04/10/2024 08:00 AM,Baxter Blueberry,BLU 24048,9.75,04/10/2024 12:00 PM
04/18/2024 ,,1.9500,0.0000,0.0000,0.0692,03/26/2024 08:00 AM,Stowaway IPA 2.0,IPA 24041.3,14.70,03/26/2024 12:00 PM
04/18/2024 ,,14.7000,0.0000,0.0000,0.00,03/26/2024 08:00 AM,Stowaway IPA 2.0,IPA 24041.3,14.70,03/26/2024 12:00 PM
04/17/2024 ,,1.9500,0.0000,0.0000,0.0692,03/26/2024 08:00 AM,Stowaway IPA 2.0,IPA 24041.2,14.70,03/26/2024 12:00 PM
04/17/2024 ,,14.7000,0.0000,0.0000,0.00,03/26/2024 08:00 AM,Stowaway IPA 2.0,IPA 24041.2,14.70,03/26/2024 12:00 PM
04/17/2024 ,BT983,3.7000,4.0400,62.0000,0.0405,04/11/2024 08:00 AM,Sea Shandy (7),SEA 24049,11.20,04/11/2024 12:00 PM
04/17/2024 ,,9.9000,4.6700,68.0000,0.0052,04/16/2024 08:00 AM,Baxter Pale Ale,BPA 24052,10.85,04/16/2024 12:00 PM
04/17/2024 ,,5.9000,4.1800,70.0000,0.0439,04/15/2024 08:00 AM,Coastal Haze,COHZ 24051,13.98,04/15/2024 12:00 PM
04/17/2024 ,,3.6000,4.5700,66.0000,0.0654,04/08/2024 08:00 AM,Stowaway IPA 2.0,IPA 24047,14.83,04/08/2024 12:00 PM
04/17/2024 ,,4.1000,4.2700,66.0000,0.0039,04/11/2024 08:00 AM,NA IPA,NA Trial 24050,4.40,04/11/2024 12:00 PM
04/16/2024 ,,3.5900,4.2000,0.0000,0.0554,04/05/2024 08:00 AM,Lime Lagerita,LIL (Lagerita) 24046,13.60,04/05/2024 12:00 PM
04/16/2024 ,,3.5900,4.2000,0.0000,0.0554,04/05/2024 08:00 AM,Lime Lagerita,LIL (Lagerita) 24046,13.60,04/05/2024 12:00 PM
04/16/2024 ,,4.3000,4.2500,67.0000,0.003,04/11/2024 08:00 AM,NA IPA,NA Trial 24050,4.40,04/11/2024 12:00 PM
04/16/2024 ,BT983,3.6000,3.9000,62.0000,0.0405,04/11/2024 08:00 AM,Sea Shandy (7),SEA 24049,11.20,04/11/2024 12:00 PM
04/16/2024 ,,3.5000,4.5600,68.0000,0.0654,04/08/2024 08:00 AM,Stowaway IPA 2.0,IPA 24047,14.83,04/08/2024 12:00 PM
04/16/2024 ,,2.5000,4.1100,68.0000,0.0383,04/10/2024 08:00 AM,Baxter Blueberry,BLU 24048,9.75,04/10/2024 12:00 PM
04/15/2024 ,,0.0000,0.0000,0.0000,0.00,03/19/2024 08:00 AM,Staycationland,STAY 24036.3,0.00,03/19/2024 12:00 PM
04/15/2024 ,,1.9500,0.0000,0.0000,0.0692,03/26/2024 08:00 AM,Stowaway IPA 2.0,IPA 24041.1,14.70,03/26/2024 12:00 PM
04/15/2024 ,,14.7000,0.0000,0.0000,0.00,03/26/2024 08:00 AM,Stowaway IPA 2.0,IPA 24041.1,14.70,03/26/2024 12:00 PM
04/15/2024 ,,0.0000,0.0000,0.0000,0.00,03/19/2024 08:00 AM,Staycationland,STAY 24036.2,0.00,03/19/2024 12:00 PM
04/15/2024 ,,0.0000,0.0000,0.0000,0.00,03/19/2024 08:00 AM,Staycationland,STAY 24036.1,0.00,03/19/2024 12:00 PM
04/15/2024 ,,3.8400,4.2000,0.0000,0.003,04/11/2024 08:00 AM,NA IPA,NA Trial 24050,4.40,04/11/2024 12:00 PM
04/15/2024 ,,3.5900,4.2000,0.0000,0.0554,04/05/2024 08:00 AM,Lime Lagerita,LIL (Lagerita) 24046,13.60,04/05/2024 12:00 PM
04/15/2024 ,BT983,3.9000,3.9300,60.3000,0.0389,04/11/2024 08:00 AM,Sea Shandy (7),SEA 24049,11.20,04/11/2024 12:00 PM
04/15/2024 ,,3.2000,4.4800,65.0000,0.0654,04/08/2024 08:00 AM,Stowaway IPA 2.0,IPA 24047,14.83,04/08/2024 12:00 PM
04/15/2024 ,,2.6000,3.0000,65.3000,0.0379,04/10/2024 08:00 AM,Baxter Blueberry,BLU 24048,9.75,04/10/2024 12:00 PM
04/12/2024 ,,2.8000,3.9800,71.0000,0.0368,04/10/2024 08:00 AM,Baxter Blueberry,BLU 24048,9.75,04/10/2024 12:00 PM
04/12/2024 ,,2.7000,4.5400,69.0000,0.0654,04/08/2024 08:00 AM,Stowaway IPA 2.0,IPA 24047,14.83,04/08/2024 12:00 PM
04/12/2024 ,,4.5000,4.0500,0.0000,0.0506,04/05/2024 08:00 AM,Lime Lagerita,LIL (Lagerita) 24046,13.60,04/05/2024 12:00 PM
04/12/2024 ,,4.4000,4.0400,0.0000,0.0506,04/05/2024 08:00 AM,Lime Lagerita,LIL (Lagerita) 24046,13.60,04/05/2024 12:00 PM
04/11/2024 ,BT983,11.2000,0.0000,0.0000,0.00,04/11/2024 08:00 AM,Sea Shandy (7),SEA 24049,11.20,04/11/2024 12:00 PM
04/11/2024 ,,4.4000,4.3000,69.0000,0.00,04/11/2024 08:00 AM,NA IPA,NA Trial 24050,4.40,04/11/2024 12:00 PM
04/11/2024 ,,4.5000,4.5400,68.0000,0.0559,04/08/2024 08:00 AM,Stowaway IPA 2.0,IPA 24047,14.83,04/08/2024 12:00 PM
04/11/2024 ,,4.2000,4.0400,60.0000,0.0506,04/05/2024 08:00 AM,Lime Lagerita,LIL (Lagerita) 24046,13.60,04/05/2024 12:00 PM
04/11/2024 ,,4.5000,4.0400,61.0000,0.049,04/05/2024 08:00 AM,Lime Lagerita,LIL (Lagerita) 24046,13.60,04/05/2024 12:00 PM
04/11/2024 ,,1.6100,0.0000,0.0000,0.0439,03/14/2024 08:00 AM,Baxter Blueberry,BLU 24033.3.1,9.35,03/14/2024 12:00 PM
04/11/2024 ,,9.3500,0.0000,0.0000,0.00,03/14/2024 08:00 AM,Baxter Blueberry,BLU 24033.3.1,9.35,03/14/2024 12:00 PM
04/11/2024 ,,11.1500,0.0000,0.0000,0.00,03/19/2024 08:00 AM,Baxter Pale Ale,BPA 24037.1,11.15,03/19/2024 12:00 PM
04/10/2024 ,,12.3000,0.0000,0.0000,0.00,03/21/2024 08:00 AM,Jordyns Irish Red (7),JIR 24040.1,12.30,03/21/2024 12:00 PM
04/10/2024 ,,1.6100,0.0000,0.0000,0.0439,03/14/2024 08:00 AM,Baxter Blueberry,BLU 24033.3,9.35,03/14/2024 12:00 PM
04/10/2024 ,,9.3500,0.0000,0.0000,0.00,03/14/2024 08:00 AM,Baxter Blueberry,BLU 24033.3,9.35,03/14/2024 12:00 PM
